file	phi	r	period	raio_max	px_mean	x_final	eta
25	02.64651002470765e+00	2.00000000000000e+00	1.15687839999912e+03	1.90887026303066e+00	-9.37478052072654e+00	-8.82335409000000e+02	6.33558817086171e+01
26	02.87497229490695e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
27	02.86359777415950e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
28	02.84958473602050e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
29	02.83501203964197e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
30	02.82420104391452e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
31	02.81913690145184e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
32	02.81640829266504e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
33	02.76281163139790e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
34	0.18914774477632e-01	2.00000000000000e+00	1.32658199999897e+03	2.02547239028613e+00	-9.33151183507660e+00	-9.07180730000000e+02	6.00263348415942e+01
35	0.36321760562680e-01	2.00000000000000e+00	1.29852079999899e+03	2.01595566675213e+00	-9.32347555893069e+00	-9.05756270000000e+02	5.95105774518445e+01
36	0.55155177927623e-01	2.00000000000000e+00	1.28328479999900e+03	2.00733657720206e+00	-9.31533818008642e+00	-9.04320890000000e+02	5.95215584415240e+01
37	0.73130450380772e-01	2.00000000000000e+00	1.27113359999901e+03	1.99870416747014e+00	-9.30718294059090e+00	-9.02875862000000e+02	5.96776338027824e+01
38	0.84874016431695e-01	2.00000000000000e+00	1.26389599999902e+03	1.99023594954973e+00	-9.29901498089889e+00	-9.01416522000000e+02	6.00711026615622e+01
39	0.87397512527844e-01	2.00000000000000e+00	1.25944639999903e+03	1.98386223825880e+00	-9.29074226576283e+00	-8.99948689000000e+02	6.06085851780209e+01
40	0.86666129188658e-01	2.00000000000000e+00	1.25683639999903e+03	1.97609569050356e+00	-9.28232554226915e+00	-8.98469833000000e+02	6.11896981499162e+01
41	0.89094521623014e-01	2.00000000000000e+00	1.25205559999903e+03	1.96891339781699e+00	-9.27383712421668e+00	-8.96975576000000e+02	6.16776157635112e+01
42	0.04478929905898e-01	2.00000000000000e+00	1.24524879999904e+03	1.96229496612032e+00	-9.26529547635514e+00	-8.95467585000000e+02	6.20762113658666e+01
43	0.65222116181002e-01	2.00000000000000e+00	1.23812759999904e+03	1.95559673488450e+00	-9.25666133004884e+00	-8.93952404000000e+02	6.24685973763516e+01
44	02.74655791069191e+00	2.00000000000000e+00	1.23967999999904e+03	1.94785543298659e+00	-9.24774121792572e+00	-8.92413231000000e+02	6.33135852910771e+01
45	02.70342190633900e+00	2.00000000000000e+00	1.22335839999906e+03	1.94011889793587e+00	-9.23874180359819e+00	-8.90870262000000e+02	6.31899999999639e+01
46	02.69143830701173e+00	2.00000000000000e+00	1.22179799999906e+03	1.93573682958195e+00	-9.22971252343048e+00	-8.89319592000000e+02	6.38347962382081e+01
47	02.69327645887654e+00	2.00000000000000e+00	1.21095679999907e+03	1.92971670461068e+00	-9.22049363530896e+00	-8.87743584000000e+02	6.39364730728253e+01
48	02.69414396337013e+00	2.00000000000000e+00	1.19673439999908e+03	1.92075066065150e+00	-9.21111561978809e+00	-8.86157626000000e+02	6.39281196580832e+01
49	02.68422360725188e+00	2.00000000000000e+00	1.18225879999909e+03	1.91594953250664e+00	-9.20167238660350e+00	-8.84569533000000e+02	6.37680043149583e+01
50	02.66041518729572e+00	2.00000000000000e+00	1.16731959999911e+03	1.91174491339691e+00	-9.19205833009612e+00	-8.82966347000000e+02	6.36488331515453e+01
51	02.62755735264839e+00	2.00000000000000e+00	1.15015839999913e+03	1.90710985104639e+00	-9.18235343268290e+00	-8.81341777000000e+02	6.33347136563521e+01
52	02.59899762586382e+00	2.00000000000000e+00	1.12799799999915e+03	1.90037447234442e+00	-9.17272333009529e+00	-8.79735632000000e+02	6.27362625138693e+01
53	02.87471657618498e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
54	02.86257200123634e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
55	02.84807923821523e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
56	02.83373163159216e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
57	02.82420716044027e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
58	02.82025016772122e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
59	02.81753664576561e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
60	0.65859605990589e-02	2.00000000000000e+00	-1	-1	-1	-1	-1
61	0.21976374566707e-01	2.00000000000000e+00	1.32110319999897e+03	2.02400519499290e+00	-9.13977114406089e+00	-9.06758335000000e+02	5.98868177696843e+01
62	0.40746544837454e-01	2.00000000000000e+00	1.29406599999900e+03	2.01480795718676e+00	-9.13171000748040e+00	-9.05302831000000e+02	5.94153351698464e+01
63	0.60133204835283e-01	2.00000000000000e+00	1.27728479999901e+03	2.00596054786985e+00	-9.12357969040557e+00	-9.03839313000000e+02	5.94085953488029e+01
64	0.76974012070832e-01	2.00000000000000e+00	1.26773719999901e+03	1.99780780741174e+00	-9.11542557169071e+00	-9.02359459000000e+02	5.96863088511895e+01
65	0.85131225771191e-01	2.00000000000000e+00	1.25905679999902e+03	1.98800184472210e+00	-9.10727724603271e+00	-9.00871669000000e+02	6.00122402287546e+01
66	0.85550011207881e-01	2.00000000000000e+00	1.25611079999903e+03	1.98216003716309e+00	-9.09894719283841e+00	-8.99369115000000e+02	6.06231081080734e+01
67	0.85280674965513e-01	2.00000000000000e+00	1.25291279999903e+03	1.97275088783022e+00	-9.09050275608488e+00	-8.97854344000000e+02	6.11773828124650e+01
68	0.91701275791619e-01	2.00000000000000e+00	1.25776999999903e+03	1.96436996039176e+00	-9.08199532209521e+00	-8.96324337000000e+02	6.22042532146031e+01
69	0.16627941445408e-01	2.00000000000000e+00	1.25004519999903e+03	1.95966796396073e+00	-9.07342246271583e+00	-8.94782843000000e+02	6.25648248247889e+01
70	0.33307452278465e-01	2.00000000000000e+00	1.24188879999904e+03	1.95020948959211e+00	-9.06470214010172e+00	-8.93231000000000e+02	6.29122998986467e+01
71	02.72326424513669e+00	2.00000000000000e+00	1.23351639999905e+03	1.94594541678352e+00	-9.05577356152714e+00	-8.91663618000000e+02	6.32572512820151e+01
72	02.69702662128258e+00	2.00000000000000e+00	1.22533519999905e+03	1.93850799275202e+00	-9.04665667810668e+00	-8.90069110000000e+02	6.35547302904199e+01
73	02.69357069415231e+00	2.00000000000000e+00	1.21476239999907e+03	1.93260349951440e+00	-9.03764396612022e+00	-8.88488087000000e+02	6.37335991605093e+01
74	02.69632984287716e+00	2.00000000000000e+00	1.20252479999908e+03	1.92702126008909e+00	-9.02838674097289e+00	-8.86883384000000e+02	6.38282802547407e+01
75	02.69168049266737e+00	2.00000000000000e+00	1.18723199999909e+03	1.91898042663068e+00	-9.01897536297781e+00	-8.85260101000000e+02	6.36927038626250e+01
76	02.67296785523660e+00	2.00000000000000e+00	1.17312519999910e+03	1.91415777592200e+00	-9.00939996603778e+00	-8.83620995000000e+02	6.36185032537601e+01
77	02.64251096108969e+00	2.00000000000000e+00	1.15714679999912e+03	1.90650819272308e+00	-8.99980905747862e+00	-8.81984436000000e+02	6.33705805037980e+01
78	02.61049972336281e+00	2.00000000000000e+00	1.13962519999914e+03	1.90385785544654e+00	-8.99019060511830e+00	-8.80343007000000e+02	6.30323672566020e+01
79	02.59044956224909e+00	2.00000000000000e+00	1.11728079999916e+03	1.89866498687249e+00	-8.98016749214448e+00	-8.78653983000000e+02	6.24179217876747e+01
80	02.54893988253525e+00	2.00000000000000e+00	1.09682479999918e+03	1.89256779449986e+00	-8.97023844256867e+00	-8.76990814000000e+02	6.18975620767153e+01
81	0.49062771961567e-01	2.00000000000000e+00	1.08012919999919e+03	1.88780067892878e+00	-8.96024459516572e+00	-8.75306041000000e+02	6.15107744874374e+01
82	02.87434042782196e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
83	02.86143512616796e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
84	02.84653671113077e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
85	02.83267841050487e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
86	02.82458827915304e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
87	02.82160690893481e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
88	02.81840115763129e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
89	0.81509515932884e-01	2.00000000000000e+00	-1	-1	-1	-1	-1
90	0.25605010329868e-01	2.00000000000000e+00	1.31670079999898e+03	2.02228343364651e+00	-8.94802507849198e+00	-9.06313333000000e+02	5.97956766575495e+01
91	0.45585294057095e-01	2.00000000000000e+00	1.29046599999900e+03	2.01257092045201e+00	-8.93997209016062e+00	-9.04830897000000e+02	5.93590616375003e+01
92	0.65056759200771e-01	2.00000000000000e+00	1.27375399999902e+03	2.00423986235926e+00	-8.93181887136909e+00	-9.03329897000000e+02	5.93547996271793e+01
93	0.79664739799737e-01	2.00000000000000e+00	1.27352719999901e+03	1.99526936207131e+00	-8.92370986752447e+00	-9.01819450000000e+02	6.01287629839124e+01
94	0.84140388917409e-01	2.00000000000000e+00	1.26821439999902e+03	1.98686637292730e+00	-8.91550441372111e+00	-9.00295274000000e+02	6.06221032504429e+01
95	0.83499107861546e-01	2.00000000000000e+00	1.26436359999902e+03	1.97996893558604e+00	-8.90712517635083e+00	-8.98758836000000e+02	6.11986253629851e+01
96	0.84972697611584e-01	2.00000000000000e+00	1.25955839999903e+03	1.97276379072395e+00	-8.89867235251642e+00	-8.97210871000000e+02	6.17430588234939e+01
97	0.97528677556839e-01	2.00000000000000e+00	1.25318359999904e+03	1.96529234282096e+00	-8.89016239301862e+00	-8.95645563000000e+02	6.21618849205994e+01
98	0.36007064175178e-01	2.00000000000000e+00	1.24418879999904e+03	1.95737964058213e+00	-8.88148915921884e+00	-8.94058182000000e+02	6.25220502512206e+01
99	02.79772925937507e+00	2.00000000000000e+00	1.23612799999905e+03	1.94955456193484e+00	-8.87273754136999e+00	-8.92475597000000e+02	6.28752797558134e+01
100	02.70948861791156e+00	2.00000000000000e+00	1.22716319999906e+03	1.94303104169064e+00	-8.86376674246404e+00	-8.90870082000000e+02	6.31906900102625e+01
101	02.69550360885355e+00	2.00000000000000e+00	1.21842599999907e+03	1.93678743437482e+00	-8.85476417494356e+00	-8.89254784000000e+02	6.34596874999640e+01
102	02.69728074076464e+00	2.00000000000000e+00	1.20695639999908e+03	1.93075356835148e+00	-8.84548827740709e+00	-8.87602738000000e+02	6.35909589040735e+01
103	02.69689797087242e+00	2.00000000000000e+00	1.19389199999908e+03	1.92478847820538e+00	-8.83620849883417e+00	-8.85966142000000e+02	6.36402985074264e+01
104	02.68386952092748e+00	2.00000000000000e+00	1.17853079999910e+03	1.91677716265174e+00	-8.82677805499087e+00	-8.84313222000000e+02	6.34984267241019e+01
105	02.65709601767932e+00	2.00000000000000e+00	1.16846039999911e+03	1.91316297972024e+00	-8.81716942363515e+00	-8.82639905000000e+02	6.36416339868925e+01
106	02.62366062751176e+00	2.00000000000000e+00	1.14988239999913e+03	1.90688699192697e+00	-8.80751641140362e+00	-8.80959746000000e+02	6.33195154184666e+01
107	02.59983940234300e+00	2.00000000000000e+00	1.12795199999915e+03	1.90122047589127e+00	-8.79764973855759e+00	-8.79248290000000e+02	6.27337041156491e+01
108	02.58270534278655e+00	2.00000000000000e+00	1.10802039999917e+03	1.89530646926171e+00	-8.78776266893932e+00	-8.77554595000000e+02	6.22483370786173e+01
109	0.17238434777915e-02	2.00000000000000e+00	1.08661199999918e+03	1.89154298546557e+00	-8.77776522832469e+00	-8.75837306000000e+02	6.16692395005332e+01
110	0.81676897041521e-01	2.00000000000000e+00	1.06960279999920e+03	1.88571878051414e+00	-8.76780038292534e+00	-8.74117047000000e+02	6.12601832760258e+01
111	0.16608415413120e-01	2.00000000000000e+00	1.05154839999922e+03	1.87892763077080e+00	-8.75775022151069e+00	-8.72393772000000e+02	6.08534953703372e+01
112	02.87383466940193e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
113	02.86019009228789e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
114	02.84499387140274e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
115	02.83193768125265e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
116	02.82534803873231e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
117	02.82314984130455e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
118	02.81870592953678e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
119	0.99615336183697e-01	2.00000000000000e+00	-1	-1	-1	-1	-1
120	0.29844183438608e-01	2.00000000000000e+00	1.31323159999898e+03	2.01988380891060e+00	-8.75632164416380e+00	-9.05852449000000e+02	5.97466606005114e+01
121	0.50714891256588e-01	2.00000000000000e+00	1.29321759999899e+03	2.01082798338484e+00	-8.74820733174108e+00	-9.04328493000000e+02	5.96502583025483e+01
122	0.69595313205292e-01	2.00000000000000e+00	1.27960399999901e+03	2.00314620676651e+00	-8.74008681662619e+00	-9.02795031000000e+02	5.97945794392178e+01
123	0.80793957921430e-01	2.00000000000000e+00	1.26977879999901e+03	1.99258837573577e+00	-8.73197510333267e+00	-9.01250390000000e+02	6.01221022726924e+01
124	0.82281455583351e-01	2.00000000000000e+00	1.26355559999902e+03	1.98494618104002e+00	-8.72371415681778e+00	-8.99692640000000e+02	6.05731351869259e+01
125	0.81698345863398e-01	2.00000000000000e+00	1.26044479999902e+03	1.97648517265101e+00	-8.71528682974387e+00	-8.98117610000000e+02	6.11866407766638e+01
126	0.86677358211285e-01	2.00000000000000e+00	1.25452959999903e+03	1.96795985136892e+00	-8.70682839050866e+00	-8.96529822000000e+02	6.16779547688927e+01
127	0.07443479988604e-01	2.00000000000000e+00	1.24735399999904e+03	1.96073454122555e+00	-8.69830524182737e+00	-8.94927290000000e+02	6.21192231075342e+01
128	0.73000848288671e-01	2.00000000000000e+00	1.23824879999904e+03	1.95569211921447e+00	-8.68964208974671e+00	-8.93310997000000e+02	6.24747124116695e+01
129	02.73929780727574e+00	2.00000000000000e+00	1.23941239999904e+03	1.94754319684036e+00	-8.68071694429961e+00	-8.91672144000000e+02	6.32999182839268e+01
130	02.70200163005586e+00	2.00000000000000e+00	1.22951119999906e+03	1.94041503617628e+00	-8.67171862253891e+00	-8.90029290000000e+02	6.35734850051344e+01
131	02.69794758528481e+00	2.00000000000000e+00	1.21827119999907e+03	1.93438333288313e+00	-8.66266220597200e+00	-8.88373127000000e+02	6.37838324606967e+01
132	02.70009841924126e+00	2.00000000000000e+00	1.20584399999907e+03	1.92876555964308e+00	-8.65349187059508e+00	-8.86710365000000e+02	6.38688559321670e+01
133	02.69281514580537e+00	2.00000000000000e+00	1.18992359999909e+03	1.92167133711054e+00	-8.64401702320061e+00	-8.85011447000000e+02	6.37004068522122e+01
134	02.67065719118521e+00	2.00000000000000e+00	1.17584559999910e+03	1.91659162272022e+00	-8.63450940345707e+00	-8.83313568000000e+02	6.36969447453594e+01
135	02.63825398028676e+00	2.00000000000000e+00	1.15792439999912e+03	1.90923683451082e+00	-8.62484754798538e+00	-8.81592858000000e+02	6.34131653887923e+01
136	02.60937468163730e+00	2.00000000000000e+00	1.13928519999913e+03	1.90345555580807e+00	-8.61516949322539e+00	-8.79867911000000e+02	6.30135619468673e+01
137	02.59505595144522e+00	2.00000000000000e+00	1.11616639999916e+03	1.89728124641854e+00	-8.60531331727794e+00	-8.78139017000000e+02	6.24254138702112e+01
138	02.54538766178411e+00	2.00000000000000e+00	1.09459159999918e+03	1.89252730450162e+00	-8.59534330518627e+00	-8.76396050000000e+02	6.18413333332992e+01
139	0.57751510800092e-01	2.00000000000000e+00	1.07605159999919e+03	1.88759018679635e+00	-8.58533730234600e+00	-8.74636356000000e+02	6.13484378562944e+01
140	0.03510134500358e-01	2.00000000000000e+00	1.05865359999921e+03	1.88336922076345e+00	-8.57532620093352e+00	-8.72880631000000e+02	6.09823502303811e+01
141	0.42286070934632e-01	2.00000000000000e+00	1.03752479999923e+03	1.87752824968444e+00	-8.56503758796256e+00	-8.71091944000000e+02	6.03914318975223e+01
142	0.78464487410529e-01	2.00000000000000e+00	1.01087359999926e+03	1.87299409804660e+00	-8.55483646323832e+00	-8.69304574000000e+02	5.93932784958557e+01
143	0.96393050968614e-01	2.00000000000000e+00	9.59961199999310e+02	1.86607900261790e+00	-8.54479275119946e+00	-8.67518390000000e+02	5.69372004744662e+01
144	02.87319187718530e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
145	02.85884404569796e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
146	02.84350562839251e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
147	02.83159090123083e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
148	02.82647180125564e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
149	02.82478762368024e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
150	02.81800083972631e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
151	0.07788058268524e-01	2.00000000000000e+00	1.34381159999895e+03	2.02822751247257e+00	-8.57260729779453e+00	-9.06906344000000e+02	6.04775697569403e+01
152	0.34652641370973e-01	2.00000000000000e+00	1.30868679999898e+03	2.01837505411076e+00	-8.56455992261425e+00	-9.05356339000000e+02	5.97028649634689e+01
153	0.55958109684988e-01	2.00000000000000e+00	1.28919239999900e+03	2.01006785278739e+00	-8.55645784381221e+00	-9.03799872000000e+02	5.95745101663242e+01
154	0.73245988471530e-01	2.00000000000000e+00	1.27402719999902e+03	2.00071760775033e+00	-8.54836368204262e+00	-9.02233757000000e+02	5.97013683223650e+01
155	0.80307788287740e-01	2.00000000000000e+00	1.26472039999902e+03	1.99075298848984e+00	-8.54021871737700e+00	-9.00652772000000e+02	6.00532003798325e+01
156	0.80003000955210e-01	2.00000000000000e+00	1.26023519999903e+03	1.98132358412393e+00	-8.53187692367991e+00	-8.99051957000000e+02	6.05882307691960e+01
157	0.80805796192007e-01	2.00000000000000e+00	1.25589599999903e+03	1.97641618514792e+00	-8.52346350697595e+00	-8.97440816000000e+02	6.12035087718945e+01
158	0.91440170091058e-01	2.00000000000000e+00	1.24913639999903e+03	1.96749448498698e+00	-8.51501215460293e+00	-8.95814098000000e+02	6.16553010858479e+01
159	0.22216275754786e-01	2.00000000000000e+00	1.24160079999904e+03	1.96050135893931e+00	-8.50647501270615e+00	-8.94177316000000e+02	6.20800399999644e+01
160	0.41800479946599e-01	2.00000000000000e+00	1.24196879999904e+03	1.95284414265975e+00	-8.49764866736738e+00	-8.92508207000000e+02	6.29163525835505e+01
161	02.71819001838939e+00	2.00000000000000e+00	1.23304319999905e+03	1.94490697832385e+00	-8.48873600658533e+00	-8.90844576000000e+02	6.32979055441116e+01
162	02.70035083100857e+00	2.00000000000000e+00	1.22270919999906e+03	1.93702239190685e+00	-8.47968111394856e+00	-8.89149977000000e+02	6.35503742203381e+01
163	02.70181170021176e+00	2.00000000000000e+00	1.21058759999907e+03	1.92965065808888e+00	-8.47060321772211e+00	-8.87454664000000e+02	6.36481388012257e+01
164	02.69954916954777e+00	2.00000000000000e+00	1.19596199999908e+03	1.92403363946501e+00	-8.46126858598712e+00	-8.85729730000000e+02	6.36149999999639e+01
165	02.68284828275344e+00	2.00000000000000e+00	1.18137519999909e+03	1.91738703518309e+00	-8.45183257392598e+00	-8.84007477000000e+02	6.35831646931823e+01
166	02.65322691825816e+00	2.00000000000000e+00	1.16923319999911e+03	1.91193166610261e+00	-8.44224096246621e+00	-8.82265075000000e+02	6.36144287268412e+01
167	02.62065345148624e+00	2.00000000000000e+00	1.14998119999913e+03	1.90696566251625e+00	-8.43261623363202e+00	-8.80510274000000e+02	6.32552915291176e+01
168	02.60303173894495e+00	2.00000000000000e+00	1.12695319999915e+03	1.90040804272711e+00	-8.42287003272753e+00	-8.78752391000000e+02	6.26781535038583e+01
169	02.58912085868845e+00	2.00000000000000e+00	1.10484439999917e+03	1.89533732203710e+00	-8.41285378931008e+00	-8.76961636000000e+02	6.20699101123250e+01
170	0.27756911140978e-01	2.00000000000000e+00	1.08463039999919e+03	1.89042684384978e+00	-8.40291952936954e+00	-8.75174947000000e+02	6.16267272726933e+01
171	0.88285943258485e-01	2.00000000000000e+00	1.06622599999921e+03	1.88431426491686e+00	-8.39292113407387e+00	-8.73380798000000e+02	6.12070034442834e+01
172	0.29592397476106e-01	2.00000000000000e+00	1.04730599999922e+03	1.87820017172898e+00	-8.38270268736414e+00	-8.71561585000000e+02	6.06782155271976e+01
173	0.68457105233471e-01	2.00000000000000e+00	1.01755719999926e+03	1.87477806137163e+00	-8.37247152875427e+00	-8.69737456000000e+02	5.95759484777201e+01
174	0.92697684739155e-01	2.00000000000000e+00	9.72850799999299e+02	1.86821353479499e+00	-8.36242796257380e+00	-8.67921455000000e+02	5.74970921985515e+01
175	0.90620669078611e-01	2.00000000000000e+00	8.82612799999381e+02	1.86399822331338e+00	-8.35221913253563e+00	-8.66080895000000e+02	5.26618615751525e+01
176	0.83730528146823e-01	2.00000000000000e+00	8.15927199999442e+02	1.85932996811590e+00	-8.34195025055821e+00	-8.64234241000000e+02	4.91522409638315e+01
177	02.87240689998793e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
178	02.85741057565942e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
179	02.84215047514077e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
180	02.83170215603043e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
181	02.82792519476170e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
182	02.82638042636417e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
183	02.81554864471079e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
184	0.13861694945439e-01	2.00000000000000e+00	1.33801399999895e+03	2.02653233196813e+00	-8.38083592728228e+00	-9.06414111000000e+02	6.03252479711099e+01
185	0.39920177660674e-01	2.00000000000000e+00	1.30437759999898e+03	2.01749452102897e+00	-8.37281691213354e+00	-9.04835097000000e+02	5.96150639853400e+01
186	0.61037949306503e-01	2.00000000000000e+00	1.28324679999900e+03	2.00822421393711e+00	-8.36472429716413e+00	-9.03245903000000e+02	5.94646339202622e+01
187	0.75407935258254e-01	2.00000000000000e+00	1.27106479999902e+03	1.99815497193929e+00	-8.35662940232437e+00	-9.01641204000000e+02	5.97304887217703e+01
188	0.78549616615462e-01	2.00000000000000e+00	1.26093239999902e+03	1.98827099989460e+00	-8.34842262806186e+00	-9.00016619000000e+02	6.00443999999653e+01
189	0.77814992928855e-01	2.00000000000000e+00	1.25601279999903e+03	1.98180652792516e+00	-8.34006976921115e+00	-8.98379372000000e+02	6.06183783783434e+01
190	0.81781055292224e-01	2.00000000000000e+00	1.26249679999902e+03	1.97243406739888e+00	-8.33165546848887e+00	-8.96727829000000e+02	6.17056109481559e+01
191	0.00065519638543e-01	2.00000000000000e+00	1.25432719999903e+03	1.96533926938783e+00	-8.32315709522780e+00	-8.95058367000000e+02	6.21569474727095e+01
192	0.43380228804778e-01	2.00000000000000e+00	1.24593199999904e+03	1.95820482009500e+00	-8.31453144799759e+00	-8.93375623000000e+02	6.25467871485584e+01
193	02.78896447961717e+00	2.00000000000000e+00	1.23582119999905e+03	1.95025772858915e+00	-8.30574102630214e+00	-8.91683259000000e+02	6.28596744658849e+01
194	02.70839391194813e+00	2.00000000000000e+00	1.22631119999906e+03	1.94318603171164e+00	-8.29678140884260e+00	-8.89967339000000e+02	6.32119175257372e+01
195	02.70306302601037e+00	2.00000000000000e+00	1.21486919999907e+03	1.93440060791496e+00	-8.28775546890556e+00	-8.88241537000000e+02	6.34065344467281e+01
196	02.70409765758394e+00	2.00000000000000e+00	1.20933599999907e+03	1.92990793077757e+00	-8.27847452742154e+00	-8.86483147000000e+02	6.39183932346357e+01
197	02.69337253886750e+00	2.00000000000000e+00	1.19448479999908e+03	1.92242261698023e+00	-8.26919579621458e+00	-8.84737856000000e+02	6.38761925133327e+01
198	02.66764992226681e+00	2.00000000000000e+00	1.17630999999910e+03	1.91715339795179e+00	-8.25958749595454e+00	-8.82955691000000e+02	6.36531385281027e+01
199	02.63411495717859e+00	2.00000000000000e+00	1.15996679999912e+03	1.91039001233598e+00	-8.25003637175555e+00	-8.81170746000000e+02	6.34555142231589e+01
200	02.61055300927426e+00	2.00000000000000e+00	1.14012759999913e+03	1.90267071427522e+00	-8.24036460647504e+00	-8.79373691000000e+02	6.30601548672212e+01
201	02.60186761923969e+00	2.00000000000000e+00	1.11591119999916e+03	1.89772112223744e+00	-8.23036181210727e+00	-8.77546536000000e+02	6.24111409395626e+01
202	02.53299551053392e+00	2.00000000000000e+00	1.09330679999918e+03	1.89267206513404e+00	-8.22043395190864e+00	-8.75725780000000e+02	6.17687457626778e+01
203	0.65855112147931e-01	2.00000000000000e+00	1.07265839999919e+03	1.88672210132639e+00	-8.21045785085527e+00	-8.73896855000000e+02	6.12947657142517e+01
204	0.15549186521564e-01	2.00000000000000e+00	1.05554839999922e+03	1.88258000472182e+00	-8.20028661423337e+00	-8.72036898000000e+02	6.09439030022762e+01
205	0.57277008055219e-01	2.00000000000000e+00	1.02890479999924e+03	1.87685502603778e+00	-8.19010793085643e+00	-8.70181127000000e+02	5.99594871794548e+01
206	0.87340618571020e-01	2.00000000000000e+00	9.87994799999285e+02	1.87095537290110e+00	-8.18000523900485e+00	-8.68321244000000e+02	5.81857950529729e+01
207	0.89487902644689e-01	2.00000000000000e+00	9.10324799999356e+02	1.86500844410273e+00	-8.16987904956305e+00	-8.66448501000000e+02	5.41859999999724e+01
208	0.81726322011229e-01	2.00000000000000e+00	8.30671599999428e+02	1.85942609241378e+00	-8.15960712735710e+00	-8.64565898000000e+02	4.99201682692062e+01
209	0.86886852115798e-01	2.00000000000000e+00	7.94802399999461e+02	1.85414985752882e+00	-8.14940832045688e+00	-8.62677523000000e+02	4.82283009708506e+01
210	0.26880109693456e-01	2.00000000000000e+00	7.77485599999476e+02	1.85124242858463e+00	-8.13930846405661e+00	-8.60787426000000e+02	4.76400490195852e+01
211	0.05830470103031e-01	2.00000000000000e+00	7.66314799999486e+02	1.84644300329364e+00	-8.12920840858359e+00	-8.58894874000000e+02	4.74204702970073e+01
212	02.87147758519799e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
213	02.85591337932106e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
214	02.84103360072245e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
215	02.83230634602139e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
216	02.82965021561965e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
217	02.82772289026198e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
218	02.80988955670354e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
219	0.19623374407264e-01	2.00000000000000e+00	1.33097839999896e+03	2.02415935562874e+00	-8.18912932286242e+00	-9.05903728000000e+02	6.01164588978871e+01
220	0.45471570431971e-01	2.00000000000000e+00	1.29832799999899e+03	2.01524952714191e+00	-8.18108955429180e+00	-9.04289212000000e+02	5.95017415215053e+01
221	0.65508228698773e-01	2.00000000000000e+00	1.27972519999901e+03	2.00530057396857e+00	-8.17298837233954e+00	-9.02660093000000e+02	5.94667843865827e+01
222	0.75684507384580e-01	2.00000000000000e+00	1.26512239999902e+03	1.99658050023651e+00	-8.16488051826823e+00	-9.01011158000000e+02	5.96193402450175e+01
223	0.76068907741265e-01	2.00000000000000e+00	1.26859279999902e+03	1.98675578940816e+00	-8.15663676041154e+00	-8.99347272000000e+02	6.05822731613788e+01
224	0.76404154906763e-01	2.00000000000000e+00	1.26350359999903e+03	1.97817171604393e+00	-8.14827060168935e+00	-8.97671381000000e+02	6.11569990319108e+01
